"all_orign","s1","s2","s3","s4","s5","s6","new_id","trip_num","clusts"
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_20",148,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",33,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_1",59,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_3",97,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_24",55,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_1",35,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_20",167,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_24",29,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_9",10,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_1",78,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",68,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",67,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_14",78,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",70,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_24",38,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_21",47,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",10,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_24",148,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_20",29,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_5",133,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_7",55,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_24",93,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",64,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_7",63,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_12",15,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",17,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_18",66,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_20",138,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_1",75,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_20",190,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_4",72,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_24",58,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_20",185,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_20",153,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_24",106,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_22",194,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_5",103,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_12",40,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_14",90,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_3",101,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_7",15,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_18",31,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_7",39,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_1",37,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_20",13,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",72,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_1",112,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",60,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_24",135,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_24",101,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_21",116,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_22",168,6
"Sens3","Sens2",NA,NA,NA,NA,NA,"MAC_15",62,6
"Sens3","Sens2","Sens1",NA,NA,NA,NA,"MAC_7",141,7
"Sens3","Sens2","Sens1",NA,NA,NA,NA,"MAC_1",15,7
"Sens3","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",83,7
"Sens3","Sens2","Sens1",NA,NA,NA,NA,"MAC_13",63,7
"Sens3","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",65,7
"Sens3","Sens2","Sens1",NA,NA,NA,NA,"MAC_3",204,7
"Sens3","Sens2","Sens1","Sens3",NA,NA,NA,"MAC_7",25,7
"Sens3","Sens2","Sens1","Sens8",NA,NA,NA,"MAC_3",114,7
"Sens3","Sens2","Sens3","Sens4",NA,NA,NA,"MAC_22",201,23
"Sens3","Sens2","Sens4",NA,NA,NA,NA,"MAC_11",58,6
"Sens3","Sens2","Sens4",NA,NA,NA,NA,"MAC_3",117,6
"Sens3","Sens2","Sens4",NA,NA,NA,NA,"MAC_5",73,6
"Sens3","Sens2","Sens4",NA,NA,NA,NA,"MAC_20",136,6
"Sens3","Sens2","Sens4",NA,NA,NA,NA,"MAC_7",9,6
"Sens3","Sens2","Sens4",NA,NA,NA,NA,"MAC_3",56,6
"Sens3","Sens2","Sens4",NA,NA,NA,NA,"MAC_14",98,6
"Sens3","Sens2","Sens4",NA,NA,NA,NA,"MAC_14",85,6
"Sens3","Sens2","Sens4",NA,NA,NA,NA,"MAC_7",65,6
"Sens3","Sens2","Sens4","Sens5",NA,NA,NA,"MAC_22",146,9
"Sens3","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_13",124,9
"Sens3","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_21",99,9
"Sens3","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_9",49,9
"Sens3","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_13",21,9
"Sens3","Sens2","Sens5",NA,NA,NA,NA,"MAC_22",127,6
"Sens3","Sens2","Sens5",NA,NA,NA,NA,"MAC_20",140,6
"Sens3","Sens2","Sens5",NA,NA,NA,NA,"MAC_4",46,6
"Sens3","Sens2","Sens5","Sens4",NA,NA,NA,"MAC_21",71,6
"Sens3","Sens2","Sens5","Sens8",NA,NA,NA,"MAC_7",61,6
"Sens3","Sens2","Sens6",NA,NA,NA,NA,"MAC_24",84,17
"Sens3","Sens2","Sens6",NA,NA,NA,NA,"MAC_7",46,17
"Sens3","Sens2","Sens6",NA,NA,NA,NA,"MAC_15",78,17
"Sens3","Sens2","Sens6",NA,NA,NA,NA,"MAC_15",38,17
"Sens3","Sens2","Sens6",NA,NA,NA,NA,"MAC_22",166,17
"Sens3","Sens2","Sens6",NA,NA,NA,NA,"MAC_22",169,17
"Sens3","Sens2","Sens6",NA,NA,NA,NA,"MAC_7",72,17
"Sens3","Sens2","Sens6",NA,NA,NA,NA,"MAC_18",39,17
"Sens3","Sens2","Sens6","Sens1",NA,NA,NA,"MAC_7",151,16
"Sens3","Sens2","Sens6","Sens1",NA,NA,NA,"MAC_3",24,16
"Sens3","Sens2","Sens7",NA,NA,NA,NA,"MAC_25",5,17
"Sens3","Sens2","Sens7",NA,NA,NA,NA,"MAC_25",18,17
"Sens3","Sens2","Sens7",NA,NA,NA,NA,"MAC_22",56,17
"Sens3","Sens2","Sens7",NA,NA,NA,NA,"MAC_12",31,17
"Sens3","Sens2","Sens7",NA,NA,NA,NA,"MAC_20",186,17
"Sens3","Sens2","Sens7","Sens1",NA,NA,NA,"MAC_22",51,16
"Sens3","Sens2","Sens7","Sens3","Sens2",NA,NA,"MAC_20",206,23
"Sens3","Sens2","Sens8",NA,NA,NA,NA,"MAC_7",49,6
"Sens3","Sens2","Sens8",NA,NA,NA,NA,"MAC_19",46,6
"Sens3","Sens2","Sens8",NA,NA,NA,NA,"MAC_1",135,6
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_21",6,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_20",35,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_5",23,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_20",157,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_16",65,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_6",14,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_16",16,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_7",68,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_22",188,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_22",113,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_17",53,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_13",51,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_16",50,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_9",16,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_16",6,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_16",31,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_16",10,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_16",18,7
"Sens3","Sens3",NA,NA,NA,NA,NA,"MAC_16",4,7
"Sens3","Sens3","Sens1",NA,NA,NA,NA,"MAC_23",44,25
"Sens3","Sens3","Sens1",NA,NA,NA,NA,"MAC_21",90,25
"Sens3","Sens3","Sens1","Sens5","Sens4","Sens2",NA,"MAC_7",147,6
"Sens3","Sens3","Sens1","Sens7",NA,NA,NA,"MAC_2",40,25
"Sens3","Sens3","Sens4",NA,NA,NA,NA,"MAC_23",2,22
"Sens3","Sens3","Sens4",NA,NA,NA,NA,"MAC_20",198,22
"Sens3","Sens3","Sens4","Sens5",NA,NA,NA,"MAC_22",202,22
"Sens3","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_20",30,22
"Sens3","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_23",53,22
"Sens3","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_13",108,22
"Sens3","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_2",37,22
"Sens3","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_13",92,22
"Sens3","Sens3","Sens5",NA,NA,NA,NA,"MAC_7",26,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_7",51,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_21",111,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_20",200,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_20",151,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_4",42,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_7",89,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_21",97,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_17",14,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_9",12,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_22",192,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_3",149,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_20",173,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_17",46,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_16",24,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_16",12,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_7",74,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_16",27,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_6",4,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_21",49,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_3",35,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_22",160,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_11",28,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_7",81,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_21",121,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_4",28,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_17",76,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_7",126,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_24",110,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_3",192,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_20",163,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_9",37,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_3",177,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_16",7,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_16",19,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_3",135,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_16",23,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_16",39,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_16",34,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_1",45,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_6",28,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_20",27,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_20",177,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_16",32,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_7",21,6
"Sens3","Sens4",NA,NA,NA,NA,NA,"MAC_21",2,6
"Sens3","Sens4","Sens1","Sens5",NA,NA,NA,"MAC_7",79,7
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_19",89,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_7",124,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_5",119,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_5",130,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_15",20,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_9",47,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_9",21,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_22",76,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_5",17,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_4",62,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_5",91,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_4",45,6
"Sens3","Sens4","Sens2",NA,NA,NA,NA,"MAC_20",188,6
"Sens3","Sens4","Sens2","Sens1",NA,NA,NA,"MAC_16",2,2
"Sens3","Sens4","Sens2","Sens1",NA,NA,NA,"MAC_5",55,2
"Sens3","Sens4","Sens2","Sens5",NA,NA,NA,"MAC_7",87,9
"Sens3","Sens4","Sens2","Sens6",NA,NA,NA,"MAC_4",15,18
"Sens3","Sens4","Sens2","Sens6",NA,NA,NA,"MAC_3",199,18
"Sens3","Sens4","Sens2","Sens6",NA,NA,NA,"MAC_5",4,18
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_8",39,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_16",41,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_9",34,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_8",35,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_13",40,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_13",28,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_6",37,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_8",31,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_9",31,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_16",36,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_8",67,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_9",44,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_16",29,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_24",128,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_8",60,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_21",86,7
"Sens3","Sens4","Sens3",NA,NA,NA,NA,"MAC_7",41,7
"Sens3","Sens4","Sens3","Sens1",NA,NA,NA,"MAC_23",11,13
"Sens3","Sens4","Sens3","Sens1",NA,NA,NA,"MAC_23",9,13
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_13",122,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_8",38,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_8",50,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_8",26,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_8",71,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_8",48,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_9",38,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_8",65,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_16",21,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_5",25,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_7",70,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_4",5,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_9",41,6
"Sens3","Sens4","Sens5",NA,NA,NA,NA,"MAC_9",43,6
"Sens3","Sens4","Sens5","Sens8",NA,NA,NA,"MAC_19",20,6
"Sens3","Sens4","Sens6","Sens2",NA,NA,NA,"MAC_7",85,11
"Sens3","Sens4","Sens8",NA,NA,NA,NA,"MAC_1",54,6
"Sens3","Sens4","Sens8",NA,NA,NA,NA,"MAC_5",124,6
"Sens3","Sens4","Sens8",NA,NA,NA,NA,"MAC_6",29,6
"Sens3","Sens4","Sens8",NA,NA,NA,NA,"MAC_5",66,6
"Sens3","Sens4","Sens8",NA,NA,NA,NA,"MAC_6",36,6
"Sens3","Sens4","Sens8",NA,NA,NA,NA,"MAC_6",43,6
"Sens3","Sens4","Sens8",NA,NA,NA,NA,"MAC_6",38,6
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_9",39,8
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_24",68,8
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_5",81,8
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_5",10,8
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_19",10,8
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_19",1,8
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_5",21,8
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_24",133,8
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_20",132,8
"Sens3","Sens5",NA,NA,NA,NA,NA,"MAC_22",45,8
"Sens3","Sens5","Sens3",NA,NA,NA,NA,"MAC_21",59,7
"Sens3","Sens5","Sens3","Sens2",NA,NA,NA,"MAC_20",43,23
"Sens3","Sens5","Sens4",NA,NA,NA,NA,"MAC_21",101,6
"Sens3","Sens5","Sens4","Sens2",NA,NA,NA,"MAC_20",142,6
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_7",138,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_20",165,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_15",76,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_3",191,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_10",115,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_21",84,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_7",106,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_24",131,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_22",205,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_15",79,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_15",81,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_7",20,12
"Sens3","Sens6",NA,NA,NA,NA,NA,"MAC_21",126,12
"Sens3","Sens6","Sens2",NA,NA,NA,NA,"MAC_20",181,11
"Sens3","Sens6","Sens2",NA,NA,NA,NA,"MAC_22",91,11
"Sens3","Sens6","Sens2",NA,NA,NA,NA,"MAC_20",179,11
"Sens3","Sens6","Sens2",NA,NA,NA,NA,"MAC_3",32,11
"Sens3","Sens6","Sens2","Sens7","Sens3",NA,NA,"MAC_24",98,3
"Sens3","Sens6","Sens4","Sens2",NA,NA,NA,"MAC_20",222,11
"Sens3","Sens7",NA,NA,NA,NA,NA,"MAC_3",209,12
"Sens3","Sens7",NA,NA,NA,NA,NA,"MAC_7",44,12
"Sens3","Sens7",NA,NA,NA,NA,NA,"MAC_1",76,12
"Sens3","Sens7",NA,NA,NA,NA,NA,"MAC_25",6,12
"Sens3","Sens7",NA,NA,NA,NA,NA,"MAC_21",124,12
"Sens3","Sens7",NA,NA,NA,NA,NA,"MAC_12",7,12
"Sens3","Sens7",NA,NA,NA,NA,NA,"MAC_21",4,12
"Sens3","Sens7",NA,NA,NA,NA,NA,"MAC_1",55,12
"Sens3","Sens7",NA,NA,NA,NA,NA,"MAC_22",73,12
"Sens3","Sens7","Sens1","Sens3","Sens4",NA,NA,"MAC_4",33,15
"Sens3","Sens7","Sens2",NA,NA,NA,NA,"MAC_1",117,11
"Sens3","Sens7","Sens2",NA,NA,NA,NA,"MAC_20",134,11
"Sens3","Sens7","Sens2",NA,NA,NA,NA,"MAC_22",176,11
"Sens3","Sens7","Sens2",NA,NA,NA,NA,"MAC_1",96,11
"Sens3","Sens7","Sens2",NA,NA,NA,NA,"MAC_22",171,11
"Sens3","Sens7","Sens2","Sens4",NA,NA,NA,"MAC_18",80,11
"Sens3","Sens7","Sens4","Sens8",NA,NA,NA,"MAC_18",5,6
"Sens3","Sens7","Sens6",NA,NA,NA,NA,"MAC_12",53,20
"Sens3","Sens7","Sens6",NA,NA,NA,NA,"MAC_4",4,20
"Sens3","Sens7","Sens6",NA,NA,NA,NA,"MAC_4",25,20
"Sens3","Sens7","Sens8",NA,NA,NA,NA,"MAC_22",80,12
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_5",86,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_19",8,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_20",192,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_5",84,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_11",32,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_5",43,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_22",69,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_19",62,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_1",48,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_7",57,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_7",127,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_22",83,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_19",23,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_5",37,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_1",93,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_5",7,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_19",11,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_19",60,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_1",100,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_9",35,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_7",77,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_5",113,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_5",13,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_19",5,8
"Sens3","Sens8",NA,NA,NA,NA,NA,"MAC_5",18,8
"Sens3","Sens8","Sens4","Sens2",NA,NA,NA,"MAC_3",202,6
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_12",25,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_7",35,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_17",55,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_2",30,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_7",128,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_17",13,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_25",10,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_14",62,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_14",57,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_1",12,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_12",61,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_9",48,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_3",71,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_14",35,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_14",67,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_14",63,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_17",40,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_17",60,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_18",19,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_20",106,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_19",138,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_17",6,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_20",98,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_14",46,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_17",17,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_14",92,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_12",71,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_14",52,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_12",69,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_24",27,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_10",111,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_20",112,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_7",67,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_14",27,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_24",80,2
"Sens4","Sens1",NA,NA,NA,NA,NA,"MAC_17",44,2
"Sens4","Sens1","Sens2",NA,NA,NA,NA,"MAC_12",34,19
"Sens4","Sens1","Sens3",NA,NA,NA,NA,"MAC_10",45,19
"Sens4","Sens1","Sens3","Sens4",NA,NA,NA,"MAC_10",87,24
"Sens4","Sens1","Sens3","Sens4",NA,NA,NA,"MAC_2",69,24
"Sens4","Sens1","Sens3","Sens4",NA,NA,NA,"MAC_23",35,24
"Sens4","Sens1","Sens3","Sens4",NA,NA,NA,"MAC_23",18,24
"Sens4","Sens1","Sens3","Sens4","Sens8",NA,NA,"MAC_23",47,24
"Sens4","Sens1","Sens3","Sens4","Sens8",NA,NA,"MAC_2",55,24
"Sens4","Sens1","Sens3","Sens4","Sens8",NA,NA,"MAC_23",57,24
